mondo_id,mapping_type,doid_id,mapping_justification,mondo_label,doid_label
MONDO:0011070,skos:exactMatch,DOID:0080585,semapv:UnspecifiedMatching,van Maldergem syndrome 1,Van Maldergem syndrome 1
MONDO:0011073,skos:exactMatch,DOID:0061173,semapv:UnspecifiedMatching,"diabetes mellitus, transient neonatal, 1",transient neonatal diabetes mellitus 1
MONDO:0011074,skos:exactMatch,DOID:0110591,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 7,autosomal dominant nonsyndromic deafness 7
MONDO:0011075,skos:exactMatch,DOID:0110356,semapv:UnspecifiedMatching,retinitis pigmentosa 18,retinitis pigmentosa 18
MONDO:0011076,skos:exactMatch,DOID:0080092,semapv:UnspecifiedMatching,myofibrillar myopathy 1,myofibrillar myopathy 1
MONDO:0011084,skos:exactMatch,DOID:0111283,semapv:UnspecifiedMatching,"psoriasis 3, susceptibility to",psoriasis 3
MONDO:0011085,skos:exactMatch,DOID:0110186,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease type 4D,Charcot-Marie-Tooth disease type 4D
MONDO:0011086,skos:exactMatch,DOID:0090013,semapv:UnspecifiedMatching,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive","severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive"
MONDO:0011087,skos:exactMatch,DOID:0110900,semapv:UnspecifiedMatching,inflammatory bowel disease 2,inflammatory bowel disease 2
MONDO:0011088,skos:exactMatch,DOID:0110663,semapv:UnspecifiedMatching,congenital myasthenic syndrome 1A,congenital myasthenic syndrome 1A
MONDO:0011091,skos:exactMatch,DOID:0110164,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease type 2D,Charcot-Marie-Tooth disease type 2D
MONDO:0011093,skos:exactMatch,DOID:0050809,semapv:UnspecifiedMatching,mucopolysaccharidosis type 9,mucopolysaccharidosis IX
MONDO:0011094,skos:exactMatch,DOID:0110423,semapv:UnspecifiedMatching,dilated cardiomyopathy 1C,dilated cardiomyopathy 1C
MONDO:0011095,skos:exactMatch,DOID:0110426,semapv:UnspecifiedMatching,dilated cardiomyopathy 1D,dilated cardiomyopathy 1D
MONDO:0011097,skos:exactMatch,DOID:0110121,semapv:UnspecifiedMatching,Axenfeld-Rieger syndrome type 2,Axenfeld-Rieger syndrome type 2
MONDO:0011099,skos:exactMatch,DOID:0050682,semapv:UnspecifiedMatching,human HOXA1 syndromes,Athabaskan brainstem dysgenesis syndrome
MONDO:0011101,skos:exactMatch,DOID:0081240,semapv:UnspecifiedMatching,peroxisome biogenesis disorder 1B,peroxisome biogenesis disorder 1B
MONDO:0011102,skos:exactMatch,DOID:0110544,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 12,autosomal dominant nonsyndromic deafness 12
MONDO:0011103,skos:exactMatch,DOID:0110564,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 3A,autosomal dominant nonsyndromic deafness 3A
MONDO:0011104,skos:exactMatch,DOID:0110269,semapv:UnspecifiedMatching,cataract 3 multiple types,cataract 3 multiple types
MONDO:0011107,skos:exactMatch,DOID:0110711,semapv:UnspecifiedMatching,congenital hypotrichosis with juvenile macular dystrophy,congenital hypotrichosis with juvenile macular dystrophy
MONDO:0011113,skos:exactMatch,DOID:0110183,semapv:UnspecifiedMatching,Charcot-Marie-Tooth disease type 4C,Charcot-Marie-Tooth disease type 4C
MONDO:0011121,skos:exactMatch,DOID:0061217,semapv:UnspecifiedMatching,pheochromocytoma/paraganglioma syndrome 2,pheochromocytoma/paraganglioma syndrome 2
MONDO:0011122,skos:exactMatch,DOID:9970,semapv:UnspecifiedMatching,obesity disorder,obesity
MONDO:0011123,skos:exactMatch,DOID:0110753,semapv:UnspecifiedMatching,type 1 diabetes mellitus 15,type 1 diabetes mellitus 15
MONDO:0011125,skos:exactMatch,DOID:0111873,semapv:UnspecifiedMatching,"trichothiodystrophy 1, photosensitive",photosensitive trichothiodystrophy 1
MONDO:0011128,skos:exactMatch,DOID:0111599,semapv:UnspecifiedMatching,Sheldon-hall syndrome,distal arthrogryposis type 2B
MONDO:0011132,skos:exactMatch,DOID:0060769,semapv:UnspecifiedMatching,"T-cell immunodeficiency, congenital alopecia, and nail dystrophy","T-cell immunodeficiency, congenital alopecia, and nail dystrophy"
MONDO:0011136,skos:exactMatch,DOID:0111050,semapv:UnspecifiedMatching,Quebec platelet disorder,Quebec platelet disorder
MONDO:0011137,skos:exactMatch,DOID:0110354,semapv:UnspecifiedMatching,retinitis pigmentosa 19,retinitis pigmentosa 19
MONDO:0011143,skos:exactMatch,DOID:0111011,semapv:UnspecifiedMatching,cone-rod dystrophy 6,cone-rod dystrophy 6
MONDO:0011144,skos:exactMatch,DOID:0110729,semapv:UnspecifiedMatching,"ceroid lipofuscinosis, neuronal, 6A",neuronal ceroid lipofuscinosis 6A
MONDO:0011147,skos:exactMatch,DOID:0060407,semapv:UnspecifiedMatching,chromosome 18q deletion syndrome,chromosome 18q deletion syndrome
MONDO:0011151,skos:exactMatch,DOID:0111411,semapv:UnspecifiedMatching,exudative vitreoretinopathy 4,exudative vitreoretinopathy 4
MONDO:0011152,skos:exactMatch,DOID:0050722,semapv:UnspecifiedMatching,PHGDH deficiency,PHGDH deficiency
MONDO:0011153,skos:exactMatch,DOID:0070218,semapv:UnspecifiedMatching,"hyperinsulinemic hypoglycemia, familial, 2",familial hyperinsulinemic hypoglycemia 2
MONDO:0011154,skos:exactMatch,DOID:0060385,semapv:UnspecifiedMatching,"acrofacial dysostosis, Palagonia type","acrofacial dysostosis, Patagonia type"
MONDO:0011156,skos:exactMatch,DOID:0070222,semapv:UnspecifiedMatching,progressive familial intrahepatic cholestasis type 2,progressive familial intrahepatic cholestasis 2
MONDO:0011159,skos:exactMatch,DOID:0110545,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 13,autosomal dominant nonsyndromic deafness 13
MONDO:0011160,skos:exactMatch,DOID:0110470,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 15,autosomal recessive nonsyndromic deafness 15
MONDO:0011162,skos:exactMatch,DOID:0110253,semapv:UnspecifiedMatching,cataract 14 multiple types,cataract 14 multiple types
MONDO:0011167,skos:exactMatch,DOID:0110745,semapv:UnspecifiedMatching,type 1 diabetes mellitus 6,type 1 diabetes mellitus 6
MONDO:0011168,skos:exactMatch,DOID:0110749,semapv:UnspecifiedMatching,type 1 diabetes mellitus 10,type 1 diabetes mellitus 10
MONDO:0011170,skos:exactMatch,DOID:0110281,semapv:UnspecifiedMatching,autosomal recessive limb-girdle muscular dystrophy type 2G,autosomal recessive limb-girdle muscular dystrophy type 2G
MONDO:0011174,skos:exactMatch,DOID:0061185,semapv:UnspecifiedMatching,hyperzincemia with functional zinc depletion,"autoinflammatory syndrome with cytopenia, hyperzincemia, and hypercalprotectinemia"
MONDO:0011175,skos:exactMatch,DOID:0111219,semapv:UnspecifiedMatching,Friedreich ataxia 2,Friedreich ataxia 2
MONDO:0011176,skos:exactMatch,DOID:0060883,semapv:UnspecifiedMatching,intestinal hypomagnesemia 1,intestinal hypomagnesemia 1
MONDO:0011177,skos:exactMatch,DOID:0111658,semapv:UnspecifiedMatching,"ectodermal dysplasia 4, hair/nail type",ectodermal dysplasia 4
MONDO:0011181,skos:exactMatch,DOID:0081016,semapv:UnspecifiedMatching,"fibrosis of extraocular muscles, congenital, 2",congenital fibrosis of the extraocular muscles 2
MONDO:0011183,skos:exactMatch,DOID:0081365,semapv:UnspecifiedMatching,"Paget disease of bone 2, early-onset",Paget's disease of bone 2
MONDO:0011184,skos:exactMatch,DOID:0111275,semapv:UnspecifiedMatching,childhood apraxia of speech,speech-language disorder-1
MONDO:0011185,skos:exactMatch,DOID:0060455,semapv:UnspecifiedMatching,Thiel-Behnke corneal dystrophy,Thiel-Behnke corneal dystrophy
MONDO:0011186,skos:exactMatch,DOID:0110832,semapv:UnspecifiedMatching,Usher syndrome type 1F,Usher syndrome type 1F
MONDO:0011188,skos:exactMatch,DOID:0110072,semapv:UnspecifiedMatching,arrhythmogenic right ventricular dysplasia 3,arrhythmogenic right ventricular dysplasia 3
MONDO:0011189,skos:exactMatch,DOID:0110073,semapv:UnspecifiedMatching,arrhythmogenic right ventricular dysplasia 4,arrhythmogenic right ventricular dysplasia 4
MONDO:0011190,skos:exactMatch,DOID:0111113,semapv:UnspecifiedMatching,nephronophthisis 2,nephronophthisis 2
MONDO:0011192,skos:exactMatch,DOID:0110473,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 18A,autosomal recessive nonsyndromic deafness 18A
MONDO:0011193,skos:exactMatch,DOID:0080314,semapv:UnspecifiedMatching,cone dystrophy 3,cone-rod dystrophy 14
MONDO:0011194,skos:exactMatch,DOID:0110037,semapv:UnspecifiedMatching,Alzheimer disease 5,Alzheimer's disease 5
MONDO:0011195,skos:exactMatch,DOID:0110833,semapv:UnspecifiedMatching,Usher syndrome type 1E,Usher syndrome type 1E
MONDO:0011196,skos:exactMatch,DOID:0060197,semapv:UnspecifiedMatching,amyotrophic lateral sclerosis type 5,amyotrophic lateral sclerosis type 5
MONDO:0011198,skos:exactMatch,DOID:0080030,semapv:UnspecifiedMatching,"spondyloepimetaphyseal dysplasia, Missouri type","spondyloepimetaphyseal dysplasia, Missouri type"
MONDO:0011200,skos:exactMatch,DOID:0090040,semapv:UnspecifiedMatching,torsion dystonia 7,torsion dystonia 7
MONDO:0011201,skos:exactMatch,DOID:0111429,semapv:UnspecifiedMatching,"tremor, hereditary essential, 2",essential tremor 2
MONDO:0011211,skos:exactMatch,DOID:0112299,semapv:UnspecifiedMatching,axial spondylometaphyseal dysplasia,axial spondylometaphyseal dysplasia
MONDO:0011213,skos:exactMatch,DOID:0081362,semapv:UnspecifiedMatching,Pierpont syndrome,Pierpont syndrome
MONDO:0011214,skos:exactMatch,DOID:0070223,semapv:UnspecifiedMatching,progressive familial intrahepatic cholestasis type 3,progressive familial intrahepatic cholestasis 3
MONDO:0011216,skos:exactMatch,DOID:0111027,semapv:UnspecifiedMatching,hemochromatosis type 2A,hemochromatosis type 2A
MONDO:0011217,skos:exactMatch,DOID:0070654,semapv:UnspecifiedMatching,desmosterolosis,desmosterolosis
MONDO:0011218,skos:exactMatch,DOID:0060720,semapv:UnspecifiedMatching,autosomal recessive congenital ichthyosis 11,autosomal recessive congenital ichthyosis 11
MONDO:0011219,skos:exactMatch,DOID:0111661,semapv:UnspecifiedMatching,Fried's tooth and nail syndrome,ectodermal dysplasia 8
MONDO:0011220,skos:exactMatch,DOID:0111250,semapv:UnspecifiedMatching,"Parkinson disease 3, autosomal dominant",Parkinson's disease 3
MONDO:0011223,skos:exactMatch,DOID:0060196,semapv:UnspecifiedMatching,amyotrophic lateral sclerosis type 4,amyotrophic lateral sclerosis type 4
MONDO:0011225,skos:exactMatch,DOID:0090012,semapv:UnspecifiedMatching,severe combined immunodeficiency due to DCLRE1C deficiency,severe combined immunodeficiency with sensitivity to ionizing radiation
MONDO:0011226,skos:exactMatch,DOID:0110546,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 15,autosomal dominant nonsyndromic deafness 15
MONDO:0011229,skos:exactMatch,DOID:0060640,semapv:UnspecifiedMatching,ethylmalonic encephalopathy,ethylmalonic encephalopathy
MONDO:0011230,skos:exactMatch,DOID:0060887,semapv:UnspecifiedMatching,ossification of the posterior longitudinal ligament of the spine,ossification of the posterior longitudinal ligament of spine
MONDO:0011231,skos:exactMatch,DOID:0111310,semapv:UnspecifiedMatching,"febrile seizures, familial, 2",familial febrile seizures 2
MONDO:0011232,skos:exactMatch,DOID:0111182,semapv:UnspecifiedMatching,"migraine, familial hemiplegic, 2",familial hemiplegic migraine 2
MONDO:0011233,skos:exactMatch,DOID:0110122,semapv:UnspecifiedMatching,Axenfeld-Rieger syndrome type 3,Axenfeld-Rieger syndrome type 3
MONDO:0011236,skos:exactMatch,DOID:0070216,semapv:UnspecifiedMatching,"hyperinsulinemic hypoglycemia, familial, 3",familial hyperinsulinemic hypoglycemia 3
MONDO:0011242,skos:exactMatch,DOID:0110145,semapv:UnspecifiedMatching,Bartter disease type 4A,Bartter disease type 4a
MONDO:0011244,skos:exactMatch,DOID:0050858,semapv:UnspecifiedMatching,Marshall-Smith syndrome,Marshall-Smith syndrome
MONDO:0011246,skos:exactMatch,DOID:0110632,semapv:UnspecifiedMatching,megaconial type congenital muscular dystrophy,megaconial type congenital muscular dystrophy
MONDO:0011249,skos:exactMatch,DOID:0090058,semapv:UnspecifiedMatching,torsion dystonia with onset in infancy,torsion dystonia with onset in infancy
MONDO:0011257,skos:exactMatch,DOID:0080554,semapv:UnspecifiedMatching,MPI-congenital disorder of glycosylation,congenital disorder of glycosylation Ib
MONDO:0011258,skos:exactMatch,DOID:0061209,semapv:UnspecifiedMatching,branchiootic syndrome 1,branchiootic syndrome 1
MONDO:0011259,skos:exactMatch,DOID:0110400,semapv:UnspecifiedMatching,retinitis pigmentosa 22,retinitis pigmentosa 22
MONDO:0011261,skos:exactMatch,DOID:0112294,semapv:UnspecifiedMatching,"spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and intellectual disability","spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and impaired intellectual development"
MONDO:0011264,skos:exactMatch,DOID:0090039,semapv:UnspecifiedMatching,torsion dystonia 6,torsion dystonia 6
MONDO:0011266,skos:exactMatch,DOID:0050759,semapv:UnspecifiedMatching,myotonic dystrophy type 2,myotonic dystrophy type 2
MONDO:0011268,skos:exactMatch,DOID:0061166,semapv:UnspecifiedMatching,"renal tubular acidosis, distal, 3, with or without sensorineural hearing loss",autosomal recessive distal renal tubular acidosis 3 with or without sensorineural hearing loss
MONDO:0011269,skos:exactMatch,DOID:0080475,semapv:UnspecifiedMatching,psoriasis 2,psoriasis 2
MONDO:0011271,skos:exactMatch,DOID:0110633,semapv:UnspecifiedMatching,rigid spine muscular dystrophy 1,rigid spine muscular dystrophy 1
MONDO:0011272,skos:exactMatch,DOID:0110384,semapv:UnspecifiedMatching,retinitis pigmentosa 25,retinitis pigmentosa 25
MONDO:0011273,skos:exactMatch,DOID:0111278,semapv:UnspecifiedMatching,H syndrome,histiocytosis-lymphadenopathy plus syndrome
MONDO:0011274,skos:exactMatch,DOID:0060703,semapv:UnspecifiedMatching,Muenke syndrome,Muenke Syndrome
MONDO:0011275,skos:exactMatch,DOID:0080050,semapv:UnspecifiedMatching,"acromesomelic dysplasia 1, Maroteaux type","acromesomelic dysplasia, Maroteaux type"
MONDO:0011276,skos:exactMatch,DOID:0080396,semapv:UnspecifiedMatching,orofacial cleft 2,orofacial cleft 2
MONDO:0011279,skos:exactMatch,DOID:0110472,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 17,autosomal recessive nonsyndromic deafness 17
MONDO:0011280,skos:exactMatch,DOID:0070082,semapv:UnspecifiedMatching,schizophrenia 6,schizophrenia 6
MONDO:0011281,skos:exactMatch,DOID:0110667,semapv:UnspecifiedMatching,congenital myasthenic syndrome 5,congenital myasthenic syndrome 5
MONDO:0011283,skos:exactMatch,DOID:0080119,semapv:UnspecifiedMatching,mitochondrial DNA depletion syndrome 1,mitochondrial DNA depletion syndrome 1
MONDO:0011284,skos:exactMatch,DOID:11782,semapv:UnspecifiedMatching,astigmatism,astigmatism
MONDO:0011285,skos:exactMatch,DOID:0110014,semapv:UnspecifiedMatching,age related macular degeneration 1,age related macular degeneration 1
MONDO:0011286,skos:exactMatch,DOID:0110468,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 13,autosomal recessive nonsyndromic deafness 13
MONDO:0011291,skos:exactMatch,DOID:0080555,semapv:UnspecifiedMatching,ALG6-congenital disorder of glycosylation 1C,congenital disorder of glycosylation Ic
MONDO:0011294,skos:exactMatch,DOID:0070081,semapv:UnspecifiedMatching,schizophrenia 5,schizophrenia 5
MONDO:0011295,skos:exactMatch,DOID:0070083,semapv:UnspecifiedMatching,schizophrenia 7,schizophrenia 7
MONDO:0011296,skos:exactMatch,DOID:0070116,semapv:UnspecifiedMatching,"Meckel syndrome, type 2",Meckel syndrome 2
MONDO:0011297,skos:exactMatch,DOID:0060683,semapv:UnspecifiedMatching,autosomal dominant nocturnal frontal lobe epilepsy 2,autosomal dominant nocturnal frontal lobe epilepsy 2
MONDO:0011298,skos:exactMatch,DOID:0070084,semapv:UnspecifiedMatching,schizophrenia 8,schizophrenia 8
MONDO:0011299,skos:exactMatch,DOID:0090103,semapv:UnspecifiedMatching,Huntington disease-like 1,Huntington's disease-like 1
MONDO:0011301,skos:exactMatch,DOID:0080222,semapv:UnspecifiedMatching,pseudohypoparathyroidism type 1B,pseudohypoparathyroidism type 1B
MONDO:0011302,skos:exactMatch,DOID:0110754,semapv:UnspecifiedMatching,type 1 diabetes mellitus 17,type 1 diabetes mellitus 17
MONDO:0011303,skos:exactMatch,DOID:0111128,semapv:UnspecifiedMatching,focal segmental glomerulosclerosis 1,focal segmental glomerulosclerosis 1
MONDO:0011304,skos:exactMatch,DOID:0060670,semapv:UnspecifiedMatching,cerebral cavernous malformation 2,cerebral cavernous malformation 2
MONDO:0011305,skos:exactMatch,DOID:0060671,semapv:UnspecifiedMatching,cerebral cavernous malformation 3,cerebral cavernous malformation 3
MONDO:0011307,skos:exactMatch,DOID:0070078,semapv:UnspecifiedMatching,schizophrenia 2,schizophrenia 2
MONDO:0011308,skos:exactMatch,DOID:0111455,semapv:UnspecifiedMatching,GRACILE syndrome,GRACILE syndrome
MONDO:0011309,skos:exactMatch,DOID:0081102,semapv:UnspecifiedMatching,familial gestational hyperthyroidism,familial gestational hyperthyroidism
MONDO:0011325,skos:exactMatch,DOID:0111088,semapv:UnspecifiedMatching,Fanconi anemia complementation group F,Fanconi anemia complementation group F
MONDO:0011326,skos:exactMatch,DOID:0070342,semapv:UnspecifiedMatching,"citrullinemia, type II, adult-onset",adult-onset type II citrullinemia
MONDO:0011327,skos:exactMatch,DOID:0081294,semapv:UnspecifiedMatching,neuronal intranuclear inclusion disease,neuronal intranuclear inclusion disease
MONDO:0011330,skos:exactMatch,DOID:0050960,semapv:UnspecifiedMatching,spinocerebellar ataxia type 10,spinocerebellar ataxia 10
MONDO:0011331,skos:exactMatch,DOID:0060646,semapv:UnspecifiedMatching,congenital chylothorax,congenital chylothorax
MONDO:0011335,skos:exactMatch,DOID:0112199,semapv:UnspecifiedMatching,spondyloepimetaphyseal dysplasia with multiple dislocations,spondyloepimetaphyseal dysplasia with joint laxity type 2
MONDO:0011336,skos:exactMatch,DOID:0110924,semapv:UnspecifiedMatching,familial hemophagocytic lymphohistiocytosis 4,familial hemophagocytic lymphohistiocytosis 4
MONDO:0011337,skos:exactMatch,DOID:0110922,semapv:UnspecifiedMatching,familial hemophagocytic lymphohistiocytosis 2,familial hemophagocytic lymphohistiocytosis 2
MONDO:0011338,skos:exactMatch,DOID:0060010,semapv:UnspecifiedMatching,Omenn syndrome,Omenn syndrome
MONDO:0011339,skos:exactMatch,DOID:0110823,semapv:UnspecifiedMatching,hereditary spastic paraplegia 8,hereditary spastic paraplegia 8
MONDO:0011342,skos:exactMatch,DOID:0070258,semapv:UnspecifiedMatching,SLC35A1-congenital disorder of glycosylation,congenital disorder of glycosylation type IIf
MONDO:0011346,skos:exactMatch,DOID:0070453,semapv:UnspecifiedMatching,xanthinuria type II,xanthinuria type II
MONDO:0011350,skos:exactMatch,DOID:0110548,semapv:UnspecifiedMatching,autosomal dominant nonsyndromic hearing loss 17,autosomal dominant nonsyndromic deafness 17
MONDO:0011351,skos:exactMatch,DOID:0110479,semapv:UnspecifiedMatching,autosomal recessive nonsyndromic hearing loss 21,autosomal recessive nonsyndromic deafness 21
MONDO:0011355,skos:exactMatch,DOID:0111012,semapv:UnspecifiedMatching,cone-rod dystrophy 7,cone-rod dystrophy 7
